fetched_at,VERSION_DATETIME,INTERVAL_DATETIME,REGIONID,POWERMEAN,POWERPOE50,POWERPOELOW,POWERPOEHIGH,LASTCHANGED
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 10:00:00,TAS1,143.291,144.736,95.319,174.496,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 10:30:00,TAS1,163.272,165.492,109.06,198.197,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 11:00:00,TAS1,178.654,181.173,118.943,216.635,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 11:30:00,TAS1,189.187,192.049,124.685,229.215,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 12:00:00,TAS1,193.979,197.867,128.089,234.622,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 12:30:00,TAS1,195.456,199.315,128.079,237.076,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 13:00:00,TAS1,192.316,194.92,125.725,233.928,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 13:30:00,TAS1,184.568,185.504,115.75,225.334,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 14:00:00,TAS1,172.69,173.278,112.003,211.73,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 14:30:00,TAS1,156.484,156.03,96.058,192.128,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 15:00:00,TAS1,136.625,136.741,82.372,169.431,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 15:30:00,TAS1,113.233,113.224,68.671,141.604,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 16:00:00,TAS1,86.818,86.603,52.885,108.108,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 16:30:00,TAS1,58.872,59.119,35.999,73.219,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 17:00:00,TAS1,30.049,30.387,18.079,37.699,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 17:30:00,TAS1,7.134,7.411,4.358,9.275,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 18:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 18:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 19:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 19:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 20:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 20:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 21:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 21:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 22:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 22:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 23:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 23:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 00:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 00:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 01:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 01:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 02:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 02:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 03:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 03:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 04:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 04:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 05:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 05:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 06:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 06:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 07:00:00,TAS1,0,0.346,0,1.996,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 07:30:00,TAS1,11.141,11.995,8.26,14.279,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 08:00:00,TAS1,36.054,38.344,26.254,45.851,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 08:30:00,TAS1,63.724,67.558,46.627,81.02,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 09:00:00,TAS1,90.111,95.785,65.727,115.584,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 09:30:00,TAS1,116.385,123.229,84.203,148.461,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 10:00:00,TAS1,140.602,143.327,90.216,176.851,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 10:30:00,TAS1,160.16,163.681,102.004,201.447,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 11:00:00,TAS1,174.425,178.269,110.628,219.108,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 11:30:00,TAS1,183.685,190.181,118.998,231.637,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 12:00:00,TAS1,187.854,193.798,120.44,237.177,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 12:30:00,TAS1,188.649,196.923,120.969,239.42,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 13:00:00,TAS1,184.49,194.23,117.119,232.569,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 13:30:00,TAS1,176.294,186.641,110.637,222.679,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 14:00:00,TAS1,164.239,173.906,101.75,206.445,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 14:30:00,TAS1,148.123,156.864,92.478,187.172,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 15:00:00,TAS1,128.465,134.233,80.242,163.38,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 15:30:00,TAS1,105.677,110.366,65.76,135.088,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 16:00:00,TAS1,80.95,84.561,50.979,103.498,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 16:30:00,TAS1,56.186,58.663,35.627,71.168,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 17:00:00,TAS1,30.423,31.512,19.021,38.506,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 17:30:00,TAS1,8.515,8.813,5.325,10.728,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 18:00:00,TAS1,0,0.594,0.574,2.523,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 18:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 19:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 19:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 20:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 20:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 21:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 21:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 22:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 22:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 23:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 23:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 00:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 00:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 01:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 01:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 02:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 02:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 03:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 03:30:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 04:00:00,TAS1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 10:00:00,VIC1,1809.526,1822.157,1673.022,1916.055,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 10:30:00,VIC1,2077.426,2034.868,1737.003,2278.809,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 11:00:00,VIC1,2294.875,2227.44,1830.102,2533.373,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 11:30:00,VIC1,2448.463,2372.532,1876.645,2691.023,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 12:00:00,VIC1,2492.365,2374.87,1862.198,2739.146,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 12:30:00,VIC1,2455.382,2293.005,1854.309,2684.122,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 13:00:00,VIC1,2366.588,2225.461,1765.001,2616.204,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 13:30:00,VIC1,2219.252,2112.221,1649.149,2486.73,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 14:00:00,VIC1,2027.435,1934.834,1489.652,2308.762,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 14:30:00,VIC1,1798.135,1752.473,1319.823,2083.845,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 15:00:00,VIC1,1397.696,1422.153,1038.941,1719.926,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 15:30:00,VIC1,1130.347,1168.699,840.253,1416.108,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 16:00:00,VIC1,852.144,886.475,631.999,1084.361,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 16:30:00,VIC1,565.084,586.781,419.922,719.066,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 17:00:00,VIC1,291.211,303.012,216.778,374.366,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 17:30:00,VIC1,71.778,77.846,54.316,103.603,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 18:00:00,VIC1,0,0,0,3.473,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 18:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 19:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 19:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 20:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 20:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 21:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 21:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 22:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 22:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 23:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/24 23:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 00:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 00:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 01:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 01:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 02:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 02:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 03:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 03:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 04:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 04:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 05:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 05:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 06:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 06:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 07:00:00,VIC1,0,0,0,1.608,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 07:30:00,VIC1,4.672,4.623,0,14.984,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 08:00:00,VIC1,92.42,97.383,57.37,155.003,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 08:30:00,VIC1,247.05,261.491,166.739,382.861,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 09:00:00,VIC1,429.634,453.932,295.813,653.313,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 09:30:00,VIC1,632.609,663.636,434.62,930.672,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 10:00:00,VIC1,845.501,881.328,583.751,1207.978,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 10:30:00,VIC1,1028.878,1066.385,703.465,1437.086,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 11:00:00,VIC1,1188.217,1228.888,830.218,1636.489,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 11:30:00,VIC1,1306.411,1347.484,900.251,1783.843,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 12:00:00,VIC1,1368.374,1408.403,912.367,1864.96,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 12:30:00,VIC1,1367.606,1411.534,899.62,1871.89,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 13:00:00,VIC1,1334.765,1385.58,876.934,1836.132,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 13:30:00,VIC1,1244.458,1299.031,813.585,1729.462,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 14:00:00,VIC1,1125.993,1154.974,729.295,1582.479,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 14:30:00,VIC1,986.65,1012.714,631.176,1403.297,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 15:00:00,VIC1,829.092,852.993,525.014,1202.632,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 15:30:00,VIC1,659.757,679.517,417.753,977.504,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 16:00:00,VIC1,482.99,498.397,303.251,729.404,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 16:30:00,VIC1,327.762,337.028,208.36,494.391,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 17:00:00,VIC1,169.505,173.285,106.644,257.616,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 17:30:00,VIC1,35.255,37.088,17.556,64.474,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 18:00:00,VIC1,0,0.42,0,2.632,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 18:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 19:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 19:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 20:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 20:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 21:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 21:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 22:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 22:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 23:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/25 23:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 00:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 00:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 01:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 01:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 02:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 02:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 03:00:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 03:30:00,VIC1,0,0,0,0,2026/08/24 09:22:04
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 04:00:00,VIC1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 04:30:00,VIC1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 05:00:00,VIC1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 05:30:00,VIC1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 06:00:00,VIC1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 06:30:00,VIC1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 07:00:00,VIC1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 07:30:00,VIC1,22.206,21.806,13.253,32.548,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 08:00:00,VIC1,221.709,232.732,169.04,299.297,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 08:30:00,VIC1,532.97,537.038,389.232,668.737,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 09:00:00,VIC1,869.594,861.361,623.594,1073.678,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 09:30:00,VIC1,1202.516,1185.352,858.614,1466.696,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 10:00:00,VIC1,1497.87,1466.472,1055.728,1802.916,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 10:30:00,VIC1,1728.335,1694.081,1213.316,2069.82,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 11:00:00,VIC1,1906.011,1869.616,1337.372,2280.885,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 11:30:00,VIC1,2027.588,1994.326,1427.549,2433.88,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 12:00:00,VIC1,2097.332,2067.105,1486.157,2527.801,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 12:30:00,VIC1,2115.429,2071.916,1506.756,2554.644,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 13:00:00,VIC1,2092.827,2054.005,1498.649,2536.613,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/26 13:30:00,VIC1,2014.342,1983.918,1429.51,2467.055,2026/08/24 09:21:59
